expense_id,expense_type,amount,related_entity,date,receipt_available,cost_center,fiscal_period
ACC_1bdd486f,loyer,10.0,MAG_4f849f5d,2022-03-20,True,entrepot,2018-Q4
ACC_816108c8,énergie,10.0,ENT_fe9a783b,2019-02-03,True,entrepot,2016-Q2
ACC_7c95ff38,salaires,10.0,MAG_5281ff7d,2020-05-24,True,siège,2021-Q2
ACC_4ce3f558,énergie,219.77,MAG_e979acf7,2025-01-22,False,siège,2021-Q2
ACC_db4c5f85,investissement,10.0,,2023-04-02,True,magasin,2017-Q2
ACC_42d34827,salaires,33.43,MAG_21190d23,2025-09-22,True,entrepot,2025-Q2
ACC_6203a217,énergie,10.0,ENT_3c3f22dd,2024-08-25,True,magasin,2017-Q2
ACC_249f43e6,salaires,102.74,,2018-10-10,True,entrepot,2023-Q1
ACC_a89239ed,loyer,131.02,MAG_b8d8c50c,2024-12-26,False,magasin,2019-Q3
ACC_6dc47843,salaires,67.52,MAG_04556f7f,2021-09-16,True,magasin,2020-Q3
ACC_4264e5e2,logistique,93.76,MAG_ab9c9165,2019-07-26,False,entrepot,2015-Q4
ACC_ccbe6a5a,investissement,58.65,,2016-09-23,True,entrepot,2017-Q3
ACC_9e51c1eb,loyer,59.15,,2018-05-23,True,magasin,2016-Q2
ACC_dbfb712a,salaires,103.5,,2017-06-10,True,entrepot,2020-Q1
ACC_db649f5f,taxe_carbone,38.73,,2017-03-25,True,entrepot,2022-Q3
ACC_9e0aae98,loyer,10.0,ENT_f615647d,2019-06-24,True,magasin,2024-Q3
ACC_63002640,énergie,10.0,MAG_6dd3edc8,2019-02-18,True,extra,
ACC_a00e549d,salaires,29.97,MAG_189dc836,2021-04-14,True,entrepot,2024-Q1
ACC_cae2e88d,salaires,2184.12,,2020-01-11,True,siège,2025-Q2
ACC_93dcecbe,investissement,10.0,ENT_18e36382,2017-05-15,False,magasin,2016-Q2
ACC_1beea4ab,énergie,10.0,MAG_cb2f00d3,2015-10-13,True,magasin,2019-Q1
ACC_4404439f,taxe_carbone,12.76,,2024-06-24,False,magasin,2022-Q3
ACC_112deaef,salaires,1508.94,,2025-11-13,True,magasin,2015-Q1
ACC_83744c86,inconnu,10.0,MAG_733fa0f2,2021-01-19,True,magasin,2022-Q3
ACC_8ea73fbd,loyer,10.0,,2017-02-09,True,siège,2015-Q1
ACC_943a23a0,salaires,35.89,,2023-09-27,True,entrepot,2024-Q3
ACC_896f8bb1,énergie,133.92,,2020-07-10,True,entrepot,2025-Q2
ACC_c9c58e69,loyer,-47.49,ENT_08d74c8b,2021-01-21,False,magasin,
ACC_26b9046a,énergie,231.56,,2024-02-24,True,magasin,2024-Q1
ACC_b4c9c425,énergie,-180.4,ENT_b1234eec,2017-10-30,True,siège,
ACC_508faead,énergie,297.0,,2023-06-22,False,magasin,2016-Q3
ACC_4be92644,énergie,20.56,,2023-12-09,True,magasin,2025-Q4
ACC_1fbdd900,investissement,30.84,ENT_47cbc4a4,2016-03-18,True,entrepot,2024-Q1
ACC_049d43f1,taxe_carbone,983.26,MAG_ee5c5db8,2021-01-20,False,logistique,2017-Q2
ACC_c51b0c9f,N/A,-272.76,,2022-08-07,True,entrepot,
ACC_a09df954,taxe_carbone,238.77,ENT_bbb7f350,2017-02-10,True,entrepot,2021-Q4
ACC_8696efab,salaires,90.81,,2018-04-21,True,inconnu,
ACC_07367327,loyer,54.99,MAG_4fd281b3,2015-12-09,True,magasin,2017-Q2
ACC_03e2f846,autre,18.79,ENT_5ff97d35,2020-12-05,True,magasin,2022-Q3
ACC_24933446,salaires,10.0,,2022-05-21,True,siège,2025-Q2
ACC_b7aa5087,autre,10.0,,2023-09-15,True,magasin,2025-Q2
ACC_ce22b5ba,salaires,18.78,,2025-06-29,False,N/A,2021-Q4
BADID,Narnia,1026.26,ENT_7b8abc40,2024-03-05,True,magasin,2021-Q2
ACC_134f9990,loyer,10.0,MAG_d28e9fa9,2023-06-19,True,siège,2018-Q1
ACC_be8a01b7,salaires,13.26,ENT_becf74d1,2025-12-16,True,siège,2024-Q3
ACC_4a36171d,investissement,10.0,,2017-04-19,False,magasin,2015-Q3
ACC_486cb869,salaires,59.8,,2020-09-23,False,entrepot,2020-Q3
ACC_e955ac14,logistique,71.92,ENT_b22d3d73,2017-08-11,False,entrepot,2019-Q3
ACC_d1e5b68a,investissement,391.43,MAG_b023983a,2018-05-04,False,magasin,2024-Q2
ACC_560c8a87,énergie,10.0,ENT_b904ec54,2020-08-06,True,entrepot,2022-Q3
ACC_128039ec,autre,117.44,,2019-01-22,False,entrepot,2016-Q4
ACC_078597ca,inconnu,-150.74,,2019-11-25,True,magasin,2017-Q4
ACC_e3ed5843,investissement,116.35,ENT_1e2dc2f3,2019-03-23,True,entrepot,2021-Q3
ACC_c9dc873f,loyer,10.0,,2025-06-07,True,logistique,2021-Q1
ACC_5ecdb9ba,salaires,24.5,ENT_4cedf530,2018-08-16,True,magasin,2022-Q1
ACC_24a9bf65,taxe_carbone,10.0,ENT_a0928e6c,2024-10-14,False,magasin,2025-Q2
ACC_10c55876,logistique,409.14,,2015-10-18,True,magasin,2024-Q4
ACC_7b3839d6,loyer,689.59,,2023-10-17,False,siège,2022-Q1
ACC_4e0e90b6,salaires,10.0,ENT_eb14764d,2021-09-10,True,magasin,2016-Q2
ACC_2a2790c1,logistique,19.65,ENT_b206654b,2025-05-26,True,magasin,2023-Q4
ACC_b7ecc003,taxe_carbone,10.0,,2018-07-19,True,entrepot,2020-Q4
ACC_96d89bef,loyer,20.66,ENT_6786063c,2018-08-03,True,magasin,2023-Q3
ACC_2b780aeb,salaires,10.0,MAG_eeae6ed0,2024-07-24,True,magasin,2016-Q1
ACC_a3b171c7,taxe_carbone,73.88,MAG_55a6e370,2025-03-28,True,magasin,2019-Q4
ACC_76eee216,maintenance,11.01,ENT_99d33368,2015-05-14,True,magasin,2019-Q4
ACC_c64bb753,salaires,10.0,ENT_800f3735,2021-03-15,True,magasin,2020-Q4
ACC_9c5ab121,loyer,10.25,,2018-01-25,True,magasin,2024-Q4
BADID,extra,-9.36,,2023-11-28,False,magasin,2023-Q2
ACC_8b76686e,loyer,11.61,,2022-09-27,True,entrepot,2015-Q1
ACC_fb232246,énergie,10.0,,2017-05-09,False,magasin,2022-Q4
ACC_8a6bded4,loyer,34.95,,2023-10-09,True,magasin,2016-Q1
ACC_9bef394e,loyer,52.53,ENT_cc546ab3,2017-11-30,True,magasin,2021-Q1
ACC_106da768,maintenance,139.19,MAG_74747b13,2021-05-19,True,siège,2019-Q2
ACC_c3bab53d,Narnia,-192.12,ENT_eabaeb90,2020-10-18,True,magasin,
ACC_cc05aa71,maintenance,17.71,,2018-12-29,True,inconnu,2022-Q4
ACC_393ca39f,Narnia,-32.19,ENT_b33879ce,2022-03-06,True,magasin,
ACC_218944a5,taxe_carbone,10.0,MAG_63496da8,2017-01-19,True,entrepot,2020-Q1
ACC_b9d44e07,salaires,19.59,MAG_51cb644e,2024-03-04,True,siège,2017-Q2
ACC_c0a2953b,investissement,10.0,,2016-05-19,True,magasin,2021-Q2
ACC_686e7c12,loyer,548.78,MAG_35b74412,2025-04-15,False,magasin,2016-Q3
ACC_1bb2a2e3,logistique,125.81,MAG_d441dc5c,2019-01-14,True,siège,2025-Q1
ACC_4aca7f26,salaires,2524.43,MAG_6525b455,2019-09-07,True,magasin,2024-Q4
ACC_e2a264db,énergie,222.8,MAG_9e35c574,2024-04-03,True,N/A,2024-Q2
ACC_0ca7526b,loyer,156.36,ENT_4fb387ab,2023-02-20,True,logistique,2020-Q2
ACC_ae3213aa,salaires,60.89,MAG_fc493b7b,2019-08-20,False,magasin,2023-Q4
ACC_a4b57ed6,loyer,80.86,,2018-09-21,True,Narnia,2022-Q1
BADID,logistique,-158.85,ENT_8c32aa16,2015-08-18,True,siège,2022-Q2
ACC_8b4b2bbd,salaires,35.09,MAG_b0f6ea93,2021-06-16,True,entrepot,2015-Q1
ACC_1e654a63,énergie,238.37,MAG_069b6cce,2015-07-21,True,magasin,2020-Q4
ACC_9cc7a6f1,salaires,243.04,MAG_f8427dbf,2015-07-30,False,magasin,2016-Q3
ACC_bba34e98,investissement,413.39,,2019-02-04,True,siège,2024-Q3
ACC_e538e08d,salaires,23.42,,2020-02-18,True,entrepot,2021-Q1
ACC_e6a4b6e3,investissement,10.0,ENT_3549c171,2015-11-29,False,magasin,2021-Q1
ACC_11877238,loyer,96.7,,2019-07-05,True,logistique,2023-Q4
ACC_c3ca3b0b,loyer,422.71,MAG_be87a08b,2024-06-24,True,siège,2020-Q3
ACC_0ac413ad,taxe_carbone,10.0,ENT_0df8be01,2018-11-01,False,siège,2018-Q2
ACC_483612a3,salaires,11.88,,2022-02-22,True,logistique,2023-Q4
ACC_59189785,loyer,130.88,MAG_6dbdf35e,2022-11-29,True,magasin,2019-Q1
ACC_990e4b50,investissement,487.26,,2016-09-26,False,logistique,2020-Q3
ACC_dae43f0d,loyer,26.26,,2018-08-05,True,entrepot,2023-Q1
ACC_43c51daa,investissement,27.72,ENT_81bcdb63,2024-12-25,True,siège,2015-Q1
ACC_72df0bed,loyer,554.32,ENT_35698a26,2018-07-04,True,siège,2022-Q3
BADID,inconnu,10.0,MAG_365f4c71,2023-10-24,True,entrepot,2024-Q1
ACC_1db19ca0,investissement,40.58,MAG_21d08055,2021-11-10,True,magasin,2023-Q4
ACC_1c451f13,investissement,759.92,MAG_34e0520b,2021-02-07,True,magasin,2023-Q3
ACC_40dcb2e1,salaires,25.49,,2017-01-05,True,entrepot,2025-Q2
ACC_e915ecfb,énergie,147.32,ENT_b8510eff,2017-05-18,True,magasin,2022-Q4
BADID,loyer,537.36,,2015-04-23,True,entrepot,
ACC_2ed816cc,maintenance,13.0,MAG_8d578e7e,2025-01-24,True,siège,2018-Q4
ACC_9ad988fc,loyer,10.0,MAG_79e1886a,2018-05-20,True,extra,
ACC_1b7ebc28,énergie,11.38,MAG_cc51c87e,2015-03-26,True,entrepot,2016-Q1
ACC_168d14fb,maintenance,10.0,MAG_833f6a51,2023-05-09,True,magasin,2020-Q4
ACC_eb5b8a77,loyer,26.27,,2020-06-16,False,entrepot,2024-Q4
ACC_91908aea,salaires,10.0,,2016-02-11,True,siège,2017-Q1
ACC_30fa0cb6,logistique,13.65,,2017-11-08,False,magasin,2016-Q2
ACC_fda01766,loyer,10.0,,2017-11-09,False,siège,2022-Q3
ACC_172ceff8,énergie,10.0,MAG_43f8f1e6,2024-05-10,True,entrepot,2023-Q4
ACC_30bacdb5,loyer,48.05,,2015-07-18,True,magasin,2023-Q1
ACC_a2201dd4,loyer,93.22,MAG_f3ad9b6a,2024-05-17,True,magasin,2020-Q4
ACC_badbac83,loyer,25.85,MAG_18a1cab8,2023-03-24,True,siège,2021-Q4
ACC_dccbd34f,Narnia,87.27,MAG_fd944022,2023-10-18,True,entrepot,2023-Q3
ACC_9a9ab66d,autre,-80.9,,2021-11-08,True,magasin,
ACC_1e9fd49b,investissement,23.61,,2022-03-02,False,magasin,2020-Q2
ACC_3798b993,logistique,120.26,,2021-12-03,False,logistique,2018-Q2
ACC_3c3d9ae8,maintenance,18.49,,2023-03-05,True,entrepot,2018-Q3
ACC_398373b5,autre,182.3,MAG_74491ea8,2019-04-27,True,magasin,2023-Q3
ACC_b8e0cd4d,loyer,194.7,MAG_57ba73bf,2025-07-30,True,entrepot,2023-Q2
ACC_55d2b9bc,loyer,74.56,ENT_18610ce7,2023-10-01,False,magasin,2023-Q1
ACC_df0bff7f,logistique,10.0,,2019-05-01,True,magasin,2016-Q3
ACC_d9f2f0d4,énergie,109.29,,2017-02-28,True,entrepot,2021-Q1
ACC_26ae9d68,loyer,20.51,MAG_418474d4,2022-01-19,False,siège,2017-Q1
ACC_f02fb1b2,salaires,103.58,ENT_a191e1c5,2017-04-23,True,siège,2020-Q2
ACC_04c1ae95,autre,10.0,MAG_a122dc04,2024-12-03,False,magasin,2025-Q2
ACC_b58c2f32,loyer,10.0,,2018-02-18,False,siège,2025-Q4
ACC_ea84ad1d,logistique,43.24,MAG_1b342b36,2022-12-26,True,siège,2023-Q4
ACC_2b69d3a8,maintenance,31.32,MAG_a608e5f9,2015-12-10,True,entrepot,2022-Q4
ACC_e3da6569,loyer,206.43,MAG_f3299ff2,2017-07-17,True,siège,2024-Q1
ACC_1d015cd0,logistique,96.43,MAG_8e2be4ef,2023-06-14,True,magasin,2020-Q3
ACC_a0b2a854,salaires,10.0,MAG_a4332e75,2016-07-04,True,magasin,2015-Q3
ACC_a6b56943,loyer,49.56,,2021-09-02,True,entrepot,2020-Q3
ACC_705b621e,salaires,2096.19,,2017-11-26,False,logistique,2017-Q4
ACC_8a53cbac,salaires,72.26,,2023-05-09,True,magasin,2022-Q4
ACC_ff49bf83,salaires,-377.95,MAG_9503d06a,2021-12-08,True,magasin,2018-Q1
ACC_2678b861,N/A,-381.54,,2017-07-15,True,magasin,2017-Q3
ACC_ff9ee093,logistique,372.92,MAG_8e3ba757,2020-11-14,True,siège,2025-Q3
ACC_4643c83e,énergie,10.0,,2024-03-29,True,magasin,2017-Q3
ACC_c0911af6,autre,114.31,ENT_07784ff6,2020-02-10,False,magasin,2019-Q4
ACC_62acd306,logistique,408.52,MAG_ad0d0c4e,2017-06-13,True,entrepot,2016-Q2
ACC_4e331eef,maintenance,159.83,,2018-12-02,True,entrepot,2023-Q3
ACC_1c437ebb,salaires,-487.23,MAG_7b7d85c8,2017-03-24,True,entrepot,2023-Q1
ACC_98284aaa,maintenance,53.0,,2022-08-30,True,entrepot,2025-Q2
ACC_17949b65,maintenance,1238.93,ENT_a55725ab,2017-05-12,True,logistique,2024-Q3
ACC_e761525d,salaires,10.0,,2025-09-27,True,N/A,2016-Q4
ACC_90f19cff,salaires,23.88,ENT_abba53ea,2016-03-23,True,logistique,2017-Q4
ACC_d9393268,loyer,11.03,,2016-02-22,True,magasin,2018-Q3
ACC_2ab0ecf9,salaires,10.0,ENT_d71c78f3,2018-03-31,False,siège,2016-Q3
ACC_ed8c3366,maintenance,11.06,MAG_234ed2d0,2018-02-06,True,siège,2024-Q4
ACC_2c698130,taxe_carbone,10.0,ENT_dfca31c5,2016-11-22,True,magasin,2020-Q1
ACC_21dddb6b,N/A,77.97,,2023-06-24,True,magasin,2023-Q3
ACC_bf6bdb05,loyer,28.45,,2016-04-14,True,entrepot,2025-Q4
ACC_6ff863d7,logistique,10.0,,2017-02-06,True,magasin,2019-Q1
ACC_e8540053,investissement,10.0,,2015-05-27,True,siège,2018-Q2
ACC_4468b926,loyer,241.58,,2022-03-01,True,magasin,2020-Q2
ACC_fd5a7a03,énergie,11.01,MAG_f82683e3,2021-03-19,False,siège,2024-Q1
ACC_c3192d8f,salaires,38.75,MAG_7235dbe9,2018-05-30,True,entrepot,2017-Q4
ACC_85819221,maintenance,2812.97,,2023-03-22,True,entrepot,2019-Q2
ACC_ada3b0a4,logistique,2250.9,MAG_194b2e41,2022-07-20,False,magasin,2024-Q3
ACC_c7edafe8,loyer,14.97,ENT_cdd2f101,2018-12-22,False,magasin,2022-Q3
ACC_203fb685,logistique,10.0,,2025-06-19,False,siège,2024-Q3
ACC_66f6e35e,logistique,21.84,,2025-03-19,True,magasin,2020-Q4
ACC_fa56d820,maintenance,34.06,,2020-03-05,True,entrepot,2019-Q4
ACC_116e2cff,salaires,491.6,MAG_477c8eb2,2020-05-11,False,magasin,2021-Q1
ACC_5dfecca5,logistique,353.08,ENT_ed853539,2016-06-22,True,logistique,2016-Q2
ACC_96ce8031,loyer,10.0,,2018-09-24,False,magasin,2017-Q4
ACC_f9fd964f,N/A,-326.25,ENT_aa62c9fd,2023-08-21,True,entrepot,2016-Q4
BADID,logistique,17.65,ENT_ffcdc6a4,2021-02-23,True,magasin,2024-Q2
ACC_4296c59a,salaires,40.13,ENT_b2ee6005,2017-02-05,True,Narnia,2018-Q4
ACC_934d5fc0,loyer,10.0,,2024-04-28,True,entrepot,2015-Q2
ACC_7894926a,maintenance,125.17,,2019-04-24,True,magasin,2025-Q1
ACC_1aaa3080,loyer,-305.07,ENT_458e028e,2016-12-18,True,extra,2022-Q3
ACC_bbce607f,maintenance,10.0,,2020-12-03,False,logistique,2016-Q2
ACC_0b0220ea,loyer,1610.02,ENT_9b364810,2016-08-19,False,entrepot,2016-Q3
ACC_45b76691,salaires,461.9,ENT_87afda0d,2017-08-03,True,logistique,2017-Q3
ACC_3cadd7d6,salaires,34.12,ENT_e7761a24,2016-10-14,False,entrepot,2021-Q1
ACC_10b6ae05,énergie,49.9,MAG_a279bbae,2020-06-15,True,magasin,2022-Q2
ACC_917bfbb8,maintenance,19.91,ENT_5a7387e6,2016-11-11,True,magasin,2020-Q3
ACC_a99208d4,investissement,579.39,,2021-12-18,True,entrepot,2015-Q4
ACC_bf20a5a8,loyer,63.89,MAG_399bdb46,2016-09-01,False,entrepot,2021-Q4
ACC_1c2690a7,extra,-105.39,,2015-06-15,True,magasin,2022-Q4
ACC_51dc04a4,salaires,218.64,,2016-09-24,True,magasin,2018-Q3
ACC_0bf7e802,loyer,62.7,ENT_a1808d57,2025-11-26,True,entrepot,
ACC_a6d6aa71,logistique,80.23,ENT_f8a3d946,2025-11-10,False,magasin,2024-Q1
ACC_85c9f1a3,salaires,149.56,,2016-07-13,False,entrepot,2021-Q3
ACC_113dd583,salaires,10.0,,2024-11-17,True,magasin,2024-Q3
ACC_ccb5b13e,énergie,26.24,,2021-04-20,True,siège,2022-Q1
ACC_321009ab,loyer,14.72,,2019-01-22,False,magasin,2016-Q3
ACC_373a1244,énergie,10.0,MAG_7158a1fe,2022-07-23,True,magasin,2023-Q4
ACC_b049cfd9,salaires,236.58,MAG_92b5509e,2021-08-03,True,magasin,2020-Q3
ACC_03d3c4a0,salaires,-184.95,ENT_61e894e5,2016-12-18,True,N/A,
ACC_49b17c2a,N/A,6806.45,MAG_3d85ebb0,2022-10-25,True,siège,
ACC_6cd35944,investissement,3896.65,,2016-08-15,True,magasin,2023-Q1
ACC_563ccd45,énergie,32.28,,2017-04-19,True,entrepot,2023-Q4
ACC_0ce1d36e,loyer,44.35,ENT_9f92dd2c,2017-09-12,True,siège,2024-Q2
ACC_52a7c977,maintenance,10.0,MAG_06d78603,2022-03-20,True,magasin,2023-Q2
ACC_7ac0608f,logistique,245.87,,2017-03-03,False,magasin,2017-Q4
ACC_30bf79ea,investissement,193.75,ENT_338f04d9,2020-05-06,True,siège,2021-Q3
ACC_f079eed5,énergie,1681.26,ENT_196d6555,2022-05-31,True,siège,2016-Q3
ACC_e25a8f22,loyer,138.38,,2018-01-15,True,logistique,2017-Q3
ACC_d61d1b4d,salaires,340.03,MAG_3dfaa639,2018-04-14,True,entrepot,2024-Q1
BADID,logistique,189.73,,2017-01-15,False,Narnia,2025-Q3
ACC_dd1cdacc,énergie,135.96,MAG_d45dda53,2020-03-24,False,magasin,2016-Q2
ACC_ba41fac6,maintenance,18.35,,2025-12-08,False,entrepot,2023-Q1
ACC_29f01b4b,taxe_carbone,10.0,ENT_85ead7e3,2017-03-23,False,magasin,2024-Q3
ACC_bf61c7c4,maintenance,13.11,,2015-11-28,True,siège,2015-Q3
BADID,salaires,-332.08,ENT_0cbe240d,2025-07-09,True,siège,2015-Q2
ACC_4b9adaac,taxe_carbone,39.62,ENT_fb271f50,2025-08-23,True,logistique,2021-Q3
ACC_3a2a0424,maintenance,18.36,,2023-11-23,True,magasin,2015-Q1
ACC_675b097a,loyer,18.13,,2021-07-30,True,entrepot,2020-Q2
ACC_28a39b70,investissement,93.94,,2021-10-13,True,entrepot,2023-Q4
ACC_420c2f71,Narnia,-449.65,ENT_e4d9cc70,2016-12-20,True,Narnia,2021-Q1
ACC_ce5cc7e2,énergie,16.23,,2020-09-21,False,magasin,2015-Q1
ACC_8358a5cc,investissement,20.07,,2023-06-12,True,entrepot,2018-Q2
ACC_44e0ba1c,investissement,10.0,MAG_9d32754b,2022-06-05,True,entrepot,2018-Q1
ACC_4b062639,salaires,15.65,,2018-03-23,True,entrepot,2022-Q3
ACC_38f2a681,énergie,10.0,MAG_3c718981,2019-06-14,True,magasin,2018-Q1
ACC_efa7cd41,investissement,45.59,MAG_a1cd1457,2016-09-04,True,siège,2016-Q1
ACC_dde5976f,logistique,10.0,,2019-08-20,True,logistique,2020-Q2
ACC_62689b86,loyer,10.0,,2021-05-08,True,siège,2019-Q3
ACC_081541c3,loyer,11.81,MAG_3221996b,2016-12-29,False,siège,2018-Q3
ACC_83d1f1a6,énergie,10.0,ENT_df140c19,2016-11-21,False,logistique,2022-Q4
ACC_37c18f29,loyer,12.67,ENT_fa9eb271,2018-11-02,True,siège,2016-Q4
ACC_eafec0cd,extra,24.18,MAG_f1ffddf2,2021-09-16,True,entrepot,2020-Q2
ACC_e20efcba,logistique,10.0,,2017-07-11,True,entrepot,2023-Q4
ACC_a392ba06,maintenance,149.75,ENT_fe91f853,2024-01-08,True,entrepot,2016-Q3
ACC_c0738005,énergie,361.59,,2020-07-26,True,inconnu,2015-Q2
BADID,logistique,10.0,ENT_ca5f1f30,2015-11-19,True,logistique,2023-Q4
ACC_7032f9ab,énergie,184.75,,2019-05-29,True,logistique,2022-Q1
ACC_5cb3200e,taxe_carbone,194.31,ENT_11354664,2021-08-07,True,magasin,2017-Q3
ACC_81b2bd32,salaires,85.06,,2019-10-04,True,magasin,2024-Q4
ACC_205462bd,énergie,764.57,,2022-02-19,True,entrepot,2020-Q1
ACC_902e8d4d,salaires,12.6,,2017-12-23,False,siège,2022-Q1
ACC_794d4c17,salaires,10.0,,2017-07-01,True,logistique,2018-Q1
ACC_4cdbedac,salaires,26.13,,2023-01-28,True,siège,2017-Q1
ACC_79f510ea,salaires,10.0,,2025-12-21,True,siège,2023-Q2
ACC_ad48ee6e,salaires,47.05,MAG_b70d1e49,2020-03-04,True,siège,2016-Q4
ACC_9862eaff,investissement,10.0,,2021-10-28,True,magasin,2019-Q3
ACC_6d4b2fbd,loyer,88.13,ENT_756644c6,2022-12-10,True,entrepot,2025-Q4
ACC_1d83ef10,loyer,21.13,,2016-12-19,True,magasin,2021-Q4
ACC_a2948c83,investissement,298.64,,2022-04-21,True,logistique,2020-Q2
ACC_e87e36b1,logistique,75.54,,2019-03-16,False,magasin,2024-Q2
ACC_eba58524,maintenance,1323.29,,2021-04-27,False,logistique,2021-Q2
ACC_50611952,loyer,21.77,,2018-03-10,False,entrepot,2016-Q4
ACC_e2e059b4,énergie,10.0,,2019-11-28,True,logistique,2022-Q2
ACC_365a4878,logistique,2316.28,,2018-03-12,True,magasin,2019-Q2
ACC_662c58b7,salaires,1533.02,,2015-09-03,True,magasin,2023-Q4
ACC_a7a770a7,taxe_carbone,34.5,,2023-10-10,True,entrepot,2018-Q3
ACC_4b9802c0,investissement,10.0,,2022-05-02,True,magasin,2018-Q2
ACC_bdd9a2eb,loyer,106.08,MAG_62054cb9,2025-01-21,True,magasin,2019-Q3
ACC_b5cb015e,loyer,423.1,MAG_e288b335,2020-11-23,True,magasin,2023-Q2
ACC_328b053d,loyer,1141.42,ENT_25c33066,2024-07-09,True,magasin,2020-Q2
ACC_f27ae102,salaires,-371.76,MAG_8e41c866,2022-02-27,True,extra,2019-Q1
ACC_d5b96e41,énergie,210.41,,2024-04-04,True,magasin,2020-Q3
ACC_264736d8,énergie,47.09,MAG_3c4b3467,2024-06-01,True,logistique,2015-Q2
ACC_5b7a80b6,maintenance,598.65,ENT_452c84f4,2021-10-06,True,logistique,2017-Q2
ACC_b82d1b55,salaires,10.0,,2016-11-29,True,magasin,2020-Q3
ACC_57e72876,salaires,10.0,MAG_407e8387,2021-08-31,True,siège,2015-Q4
ACC_8f5a9bc3,logistique,10.0,,2018-02-09,True,siège,2025-Q3
ACC_b0ff28b0,maintenance,59.51,,2016-11-08,False,magasin,2016-Q2
BADID,logistique,-87.81,,2022-11-09,False,entrepot,2024-Q1
ACC_1c4fa224,maintenance,24.56,,2018-05-27,True,magasin,2019-Q3
ACC_83454602,logistique,25.79,,2025-01-20,False,siège,2015-Q1
ACC_de0475b4,loyer,-351.92,,2023-07-10,False,entrepot,
ACC_e5136755,loyer,1641.73,ENT_948286a9,2016-11-06,True,siège,2023-Q2
ACC_74211211,logistique,21.85,ENT_35ca194b,2022-03-10,True,magasin,2021-Q4
ACC_33a8da4b,loyer,10.0,,2021-06-26,True,entrepot,2024-Q3
ACC_2d03bf11,maintenance,10.0,MAG_650313eb,2016-07-18,True,siège,2017-Q4
ACC_7da0e5b3,maintenance,385.35,,2015-09-09,True,entrepot,2020-Q1
ACC_26e249db,énergie,10.0,MAG_022ab166,2018-12-22,True,magasin,2015-Q1
ACC_41460c98,salaires,149.89,ENT_e53cdd27,2020-02-16,True,magasin,2015-Q1
ACC_14b9eb48,énergie,20.37,MAG_7a23c831,2020-11-23,True,magasin,2023-Q4
ACC_1fe78147,loyer,10.0,,2015-06-01,False,siège,2019-Q2
ACC_4d2e24bb,inconnu,-352.37,ENT_3d9b204f,2020-10-04,False,siège,2018-Q3
ACC_8875bc42,salaires,47.97,ENT_587b96e8,2025-02-24,True,magasin,
ACC_513a4b68,énergie,88.74,,2023-10-15,False,entrepot,2016-Q3
ACC_b6a2f31f,taxe_carbone,10.0,,2025-07-10,True,siège,2021-Q3
ACC_69a3b83c,N/A,179.87,ENT_b9907809,2020-03-16,True,magasin,
ACC_1f96cc26,énergie,10.0,MAG_eaed000e,2020-03-17,True,magasin,2023-Q3
BADID,extra,52.44,ENT_28c5156d,2019-08-28,True,magasin,
ACC_eca3c09c,logistique,81.24,MAG_cd29f10b,2024-05-21,True,siège,2022-Q2
ACC_370994dd,inconnu,150.8,ENT_ceab467e,2023-10-18,True,entrepot,
ACC_15964902,taxe_carbone,31624.22,MAG_0cf30d93,2017-11-26,True,magasin,2018-Q1
ACC_e8d1d074,salaires,27.25,,2019-03-29,False,siège,2016-Q3
ACC_2c4fc7cf,loyer,209.22,ENT_f6e77576,2022-06-19,True,entrepot,2017-Q3
ACC_d679acc7,salaires,44.59,ENT_4d655085,2020-09-04,False,siège,2017-Q4
ACC_161fc315,logistique,1191.96,MAG_4983a009,2024-03-25,True,magasin,2015-Q1
ACC_e9bb11ea,extra,-76.53,MAG_a1ca8ed3,2016-08-30,True,entrepot,2019-Q3
ACC_8efa5f6e,inconnu,-490.27,,2019-11-17,True,N/A,2017-Q2
ACC_8c48af8f,salaires,11.54,,2015-10-23,True,magasin,2017-Q1
ACC_e8afc431,logistique,10.0,MAG_8c09a153,2025-05-18,False,magasin,2020-Q1
ACC_ab3965aa,salaires,16.76,MAG_1e0d2f09,2019-05-17,False,logistique,2023-Q4
ACC_adafe19e,autre,10.0,ENT_70b89ceb,2024-03-03,False,magasin,
ACC_9f102999,énergie,-328.27,MAG_ac5b80ec,2018-08-08,True,entrepot,2022-Q3
ACC_1fa5fb4c,loyer,119.3,MAG_70d6fb85,2023-04-07,True,magasin,2016-Q2
ACC_224dc17d,salaires,85.84,,2019-11-29,False,siège,2015-Q4
ACC_7d086f67,N/A,-374.95,ENT_71a520c2,2021-03-10,False,magasin,2025-Q1
ACC_367a9d17,loyer,14.62,,2019-12-21,False,magasin,2022-Q4
ACC_c3f7b62e,énergie,1014.68,MAG_f4cdf4e5,2020-07-02,True,entrepot,2025-Q1
ACC_313abf45,énergie,542.12,,2023-04-17,True,entrepot,2024-Q1
ACC_23b0692b,autre,288.42,,2015-08-24,True,magasin,2016-Q3
ACC_73019a9f,salaires,10.0,,2018-06-20,True,magasin,2022-Q4
BADID,maintenance,-180.31,ENT_080d1530,2025-03-03,True,siège,2024-Q4
ACC_b48f4761,maintenance,10.0,MAG_faec97da,2025-10-12,False,entrepot,2024-Q1
ACC_7c851daa,autre,26.05,,2017-09-15,False,magasin,2025-Q1
